Time,Stock 0 Ground Truth,Stock 0 Prediction,Stock 1 Ground Truth,Stock 1 Prediction,Stock 2 Ground Truth,Stock 2 Prediction,Stock 3 Ground Truth,Stock 3 Prediction,Stock 4 Ground Truth,Stock 4 Prediction,Stock 5 Ground Truth,Stock 5 Prediction,Stock 6 Ground Truth,Stock 6 Prediction,Stock 7 Ground Truth,Stock 7 Prediction
125,-0.0005515092,0.76435935,0.0040705525,0.98482,-0.003609987,0.8538953,0.05081383,0.78327537,0.0026685195,0.8910545,0.0007956466,0.7358927,0.011694064,0.81461746,0.022822084,0.9643157
126,0.021487916,0.76349705,0.0013510229,0.9839576,0.0041106753,0.84592414,-0.0018245956,0.7845204,-0.000592063,0.8906281,0.0043718307,0.73548114,-0.0057794466,0.8175547,-0.0050708265,0.9721569
127,-0.019597461,0.7676768,-0.012145742,0.9837097,-0.009437632,0.8466643,0.004570385,0.79443115,-0.012131387,0.8906032,-0.008706924,0.7364398,-0.019126037,0.8180345,-0.0030588212,0.97159636
128,0.00036773455,0.7666228,0.016393434,0.9832551,0.010158509,0.840201,0.0018196146,0.80398744,0.0032942663,0.888957,0.0015970122,0.7365704,0.0055435053,0.8137289,0.0061353547,0.9713315
129,0.004581724,0.7663456,0.0013436987,0.9829871,0.0061032013,0.83828306,0.021799114,0.80619955,0.006717776,0.8880447,-0.002789566,0.7408282,-0.007795031,0.8135394,-0.022357162,0.9743971
130,0.008212599,0.7677515,0.0013429929,0.98264194,0.0032402724,0.8349867,0.031999197,0.8134881,0.010231873,0.888054,0.011990276,0.7453482,0.0049825055,0.81154156,-0.0062374556,0.96721274
131,0.019728692,0.7749046,0.0067016967,0.9819742,0.0014435783,0.84306395,-0.008613269,0.8250419,0.017613433,0.8884706,0.0059241066,0.7462626,0.0026691908,0.81303,-0.012552129,0.9630913
132,0.0021294262,0.7799127,0.0,0.980621,0.013928444,0.84099483,-0.009556134,0.82510376,0.0028843575,0.8889003,-0.009422503,0.74772966,-0.01939516,0.8128525,0.0010588614,0.9584485
133,0.013637896,0.78543246,-0.0013312352,0.97847843,0.008594294,0.8432628,0.020175647,0.82420456,0.010643343,0.8904569,0.0023783431,0.74839735,0.0029083127,0.8125474,-0.010581665,0.95720303
134,0.0048921797,0.79036814,0.003999998,0.97937834,0.0034895923,0.84374094,0.012897672,0.8332106,-0.0059770215,0.89579916,0.020957103,0.7491381,0.00792766,0.812517,0.002139214,0.95659804
135,0.016867312,0.7940974,-0.0132798245,0.9862488,0.0034762633,0.84486353,-0.0042444803,0.8401861,0.003722185,0.9015609,-0.022850914,0.7499885,-0.02225317,0.8136152,-0.0010678759,0.9566454
136,-0.0020526925,0.7999346,0.010766437,0.9900787,0.006263707,0.8439691,-0.0042625726,0.8409375,0.0072738,0.9049457,0.0063409796,0.7475971,-0.002746698,0.8113709,0.0064107236,0.95659035
137,0.0015420716,0.8007431,-0.0013312352,0.99255484,-0.0045034233,0.842153,-0.01113041,0.8408905,-0.0015578656,0.9081789,-0.0003932487,0.7461217,0.01888729,0.8101582,0.0010611096,0.9581001
138,-0.0049609737,0.8048702,-0.0053329472,0.99652094,-0.00046535506,0.8452453,0.0,0.84023815,0.0,0.9092008,-0.0047286563,0.745745,-0.012357298,0.8110796,-0.0042410367,0.960192
139,-0.00017183076,0.80384374,-0.05630016,0.99653417,0.012111715,0.8487457,0.010389397,0.8409273,0.0055310866,0.9097219,0.0043545277,0.7445638,0.0043007466,0.80834794,0.0031946,0.9610112
140,-0.0013757794,0.8051166,-0.0056825005,0.98062336,0.0042735827,0.8622743,0.009426367,0.849336,-0.0012687754,0.91211355,0.0015767863,0.7443964,0.008370253,0.8066577,0.002123253,0.96041036
141,0.014293338,0.80553424,-0.017142853,0.97605765,0.0047135083,0.86831176,-0.007640755,0.8654725,0.0059315083,0.9127561,-0.00747743,0.74447346,-0.010424165,0.80668545,-0.026483204,0.9605204
142,-0.007980187,0.81135094,-0.014534461,0.97107947,-0.018896462,0.87152517,-0.008554322,0.8650433,-0.006739185,0.9147856,-0.0091186855,0.7443125,0.014045349,0.8043091,0.0043528504,0.9533692
143,0.013178091,0.8091462,-0.0029502076,0.94558835,-0.007040938,0.8675761,0.01725619,0.86493313,-0.00070663355,0.9139431,-0.0108047,0.7435267,-0.083877854,0.8039963,-0.008668036,0.94814444
144,-0.0135129765,0.8134307,0.0,0.9386598,-0.0051504765,0.8673651,0.00763428,0.871992,0.0019806204,0.9147959,-0.0052588135,0.7421434,-0.013020141,0.7803934,0.0010935522,0.943447
145,0.0017120644,0.8123415,0.004437868,0.93733174,0.008875443,0.8671158,0.0067331134,0.88168,0.0057873735,0.9170452,0.011386587,0.73936254,-0.019787854,0.7654235,0.016375,0.94174427
146,-0.014359109,0.8150974,-0.005890657,0.93849045,0.047250587,0.86882806,0.117057934,0.890784,-0.00042117518,0.92146873,-0.000402898,0.73865354,-0.003038837,0.7527499,-0.01611118,0.94360435
147,0.008498374,0.81679,-0.0014822654,0.9350745,-0.009990718,0.8774208,-0.023952875,0.9325097,-0.005054592,0.92684853,0.0056321793,0.7377678,0.0071856882,0.7475538,-0.007641853,0.938658
148,0.0061906334,0.81853986,0.044511467,0.93363637,0.005270051,0.8875941,0.007668714,0.92983127,0.0046567116,0.92757106,0.0155995805,0.7377254,0.006701462,0.74579597,0.017601801,0.9334376
149,0.025978535,0.82334006,-0.0071026096,0.9465881,0.015474979,0.8943068,-0.00076041603,0.9422879,0.004354457,0.93148804,0.01299793,0.7385971,-0.003436286,0.7474658,-0.019459678,0.93310475
150,-0.0028318649,0.8318032,-0.0014313073,0.9454421,0.007996909,0.90294755,-0.02513346,0.9476337,0.0015386922,0.93292826,-0.01594059,0.7391863,0.004739914,0.7454878,0.0066145523,0.9287758
151,-0.0015034289,0.83695585,-0.031518213,0.94466615,0.0061212573,0.90987074,-0.01640663,0.94132996,-0.009076892,0.93549216,-0.09047866,0.7386191,-0.006432764,0.7441273,-0.017524768,0.9284339
152,-0.029111004,0.8379315,-0.011834674,0.93849766,-0.035638656,0.914697,-0.021445403,0.9344105,-0.025366548,0.9354785,-0.024326168,0.7259747,-0.011656357,0.7424062,-0.026755434,0.9231601
153,-0.0018964688,0.83177423,-0.008982035,0.9316014,0.013906722,0.90367174,-0.015421617,0.9253062,0.0011568499,0.92865324,-0.0044528362,0.7012784,0.018782007,0.73910993,-0.009163307,0.90853506
154,0.016401699,0.8301658,0.01812682,0.92352355,0.0150500145,0.90771794,0.023907188,0.91920316,0.011987116,0.9262873,-0.008049442,0.6943613,0.007716666,0.7429362,0.042774603,0.90098655
155,0.019026019,0.8311225,-0.029672738,0.9225451,0.010947056,0.91436726,0.012077295,0.924074,-0.0012838043,0.9265984,-0.024797363,0.6873099,-0.0080836285,0.7454438,-0.005544199,0.9113536
156,0.011000885,0.8336761,-0.009174304,0.90589666,-0.004022089,0.9193535,-0.0107397605,0.9291376,0.010288241,0.9263822,0.0013863678,0.67185616,0.013510668,0.74414575,0.0033452688,0.9091014
157,0.02555738,0.83976954,-0.023148129,0.8934515,-0.019198619,0.9188286,-0.026939925,0.9271096,-0.01258861,0.92687976,-0.008309583,0.6696383,0.010157015,0.7433827,-0.03111097,0.9057347
158,0.013986813,0.850472,0.0,0.8736641,-0.0022797508,0.9118843,0.020661153,0.921841,0.0050141104,0.9259609,0.02746626,0.6637871,-0.02534487,0.74229985,-0.00573494,0.90028524
159,0.008403078,0.8604092,0.0015793948,0.87013483,-0.0018418275,0.9105505,0.0008101117,0.92631245,0.0039905966,0.9259004,0.00045391908,0.6713034,0.00021445702,0.72375447,0.002306997,0.8947787
160,0.028616987,0.8648642,0.017350532,0.8690628,0.016348243,0.90997887,0.030743396,0.9281868,0.012918734,0.9261128,-0.01404052,0.67203534,0.011602398,0.71790206,0.0069049215,0.89493203
161,0.0061135255,0.87691736,-0.012403466,0.8760018,0.0012507965,0.91396314,-0.0094189,0.930961,0.0016814234,0.92643553,-0.005971331,0.669359,-0.0193289,0.7124499,-0.0011422909,0.8990612
162,-0.0048619737,0.8818066,-0.0015694777,0.8703898,-0.0044373577,0.92589796,0.0023773727,0.9422345,0.0046180803,0.92613566,0.009704439,0.66812325,-0.0025984496,0.70746326,0.016018229,0.8945583
163,-0.015113781,0.88409996,0.0,0.87004936,0.0037047162,0.925587,0.0071141734,0.9471938,0.0038994465,0.92607176,-0.012357516,0.6716845,-0.0008684063,0.70591915,0.0,0.8951645
164,-0.0151919415,0.8817891,0.0031438896,0.88327235,0.010071018,0.9291179,0.012559321,0.95208794,-0.0040234854,0.92737913,0.013901717,0.66861576,-0.011085144,0.70692265,-0.0033792385,0.8984976
165,-0.005666317,0.88022804,0.0031351757,0.8831668,0.008918376,0.935429,0.0054261037,0.9580569,-0.002367515,0.92931944,-0.01188272,0.67116296,0.007032713,0.7045425,-0.010169614,0.8940309
166,0.01567234,0.8778399,0.009374996,0.88198406,0.0027002366,0.939616,0.020817084,0.96060205,0.002932212,0.9307845,-0.0013869137,0.6649152,-0.0039281826,0.7061935,-0.0034242824,0.8920927
167,-0.0012469069,0.88097274,0.009287851,0.8775563,0.003979062,0.9419105,0.009064246,0.9659572,0.0033403733,0.9320852,0.0055571003,0.64724874,0.012708794,0.7044836,0.009164422,0.8863369
168,-0.000468954,0.87968516,0.0046012253,0.8755006,0.00030514944,0.9420395,0.016466815,0.97148544,0.004996017,0.93394727,0.00092135346,0.641394,0.0,0.7037525,0.015890958,0.8795365
169,-0.0029661192,0.8803702,-0.012214106,0.87295604,-0.012008552,0.94624937,-0.023563819,0.97904855,-0.014082723,0.9365765,0.01150526,0.63863444,0.00021589543,0.7098187,-0.031285927,0.8780736
170,-0.008455621,0.88326037,0.006183199,0.8760588,-0.0010493057,0.94472176,0.00075353385,0.9732065,0.0049006506,0.93524855,-0.011374394,0.6362298,-0.0010808741,0.71199906,-0.012686554,0.88826996
171,0.011054694,0.8859098,-0.02150573,0.8671162,-0.0040144525,0.9449051,-0.0022609227,0.9742644,0.0064109755,0.93562365,-0.010583217,0.62710977,-0.016024107,0.71222794,-0.03271013,0.8823057
172,-0.0068726484,0.89004046,0.0,0.8620499,-0.016309228,0.94354385,-0.0098179355,0.9734912,-0.0037389523,0.9369601,0.006510712,0.62513876,-0.006383101,0.71389556,0.013284096,0.8648144
173,0.02453561,0.89684653,0.0015694777,0.8534838,0.018092858,0.937945,0.0015253661,0.9696435,0.013898974,0.93725044,0.010167474,0.6232967,0.0064241067,0.71312416,0.022646984,0.85982573
174,0.003377809,0.90679836,0.0015681573,0.85246646,-0.0039623943,0.93882,0.022086384,0.97199917,-0.0009603099,0.9407934,0.02241527,0.6296021,-0.0013208372,0.70885265,0.008158434,0.86297214
175,0.017748203,0.9135128,0.02034382,0.85203373,-0.007522504,0.93909484,0.00074558094,0.97929156,-0.0043899873,0.9440471,0.0022365814,0.6310008,-0.020934114,0.70869714,0.0069357203,0.86484706
176,-0.0066154627,0.9237416,0.0015333702,0.8587531,-0.008580711,0.93951476,-0.017871039,0.9869875,0.00055074156,0.94683903,0.0062491237,0.6286435,-0.0022509329,0.70636725,-0.008036672,0.86797935
177,0.00499408,0.9234111,0.0091883615,0.8558918,0.010108102,0.9376011,-0.0037907518,0.9810957,0.007162519,0.94792676,-0.010647352,0.6284573,-0.0018042005,0.69986403,0.0034718409,0.86927676
178,0.010540334,0.9263505,0.006070538,0.85678744,-0.0075686174,0.9372237,0.0022832914,0.9811418,0.008684723,0.95132864,0.0044847885,0.63088655,-0.0040691635,0.69693923,0.0103807505,0.87235403
179,0.0047685164,0.9303348,0.0015079292,0.85833204,0.0003787581,0.93702227,0.0030378238,0.98414695,0.0011527889,0.9549384,-0.014732914,0.6292323,-0.0056725875,0.6942841,0.0045665205,0.8732499
180,-0.007563389,0.9326646,0.0075304825,0.86125505,-0.016757919,0.937625,0.031793833,0.9887763,-0.0059597814,0.95679903,0.038061652,0.63195926,0.023506217,0.69041735,0.025000619,0.8727398
181,-0.004931392,0.9307059,-0.0029898966,0.8651221,-0.017172292,0.9352713,-0.010272055,0.9959452,0.00095442316,0.9562635,-0.004801192,0.63078344,-0.009811145,0.69430226,0.015520992,0.87112707
182,0.011263146,0.93068314,-0.0014988866,0.8724996,-0.009778866,0.92875487,0.0022241117,1.004505,-0.0074862125,0.957257,-0.0065788734,0.631968,0.009682056,0.69376814,-0.00873421,0.87146366
183,-0.03534296,0.9339217,0.0030022734,0.8810558,-0.008821852,0.9194063,-0.023668401,1.0073116,-0.018239178,0.9561313,-0.0026492532,0.6360724,-0.0020062216,0.69584864,-0.005506428,0.8726822
184,-0.00785104,0.9237432,0.008981967,0.88666534,0.017203739,0.90810263,-0.011363635,1.0004733,-0.00069834205,0.9523841,0.0030982813,0.6469449,-0.019218573,0.69578224,0.0066450005,0.872398
185,0.020946583,0.9203712,0.037092708,0.8904996,0.0071167857,0.9114879,0.013026569,0.99610484,-0.000279297,0.95050466,0.017210485,0.6515862,0.019138824,0.69371563,0.037402935,0.8697876
186,-0.0033438613,0.9210844,-0.002861575,0.9023516,-0.0061591915,0.9128996,0.017398069,0.9964323,-0.0011186756,0.950371,0.0017354912,0.65474206,-0.009389704,0.6931762,0.01590726,0.8867649
187,0.010064247,0.9222063,-0.010759812,0.90562284,0.005479891,0.911441,-0.021560913,0.99746543,0.010918158,0.94978786,-0.0181886,0.65713036,0.0076736007,0.6906113,0.0020877912,0.9113504
188,0.0040759384,0.92275023,0.019578794,0.9041854,-0.002011452,0.9120915,0.02203603,0.99526495,0.0036001015,0.94966865,0.010586281,0.6568874,0.026875364,0.6898551,0.01562448,0.91741574
189,0.019546652,0.9298182,0.008534848,0.9120972,0.004356446,0.91223395,0.014869887,0.9965441,0.012830798,0.9507279,0.012657298,0.66040933,-0.0058877254,0.69095963,-0.005128037,0.9291036
190,-0.0022122662,0.9347913,-0.0028201903,0.9186575,-0.006473243,0.91196334,-0.0029299855,1.0023155,-0.0008176289,0.95087767,0.024569256,0.6664077,0.010310877,0.6896855,-0.0030924433,0.9317726
191,0.00088706124,0.9411764,-0.005658388,0.92355204,0.012444002,0.9092235,-0.01689951,1.0057919,0.008453474,0.9509233,-0.0054689045,0.6734307,0.007817207,0.68628556,0.0062041353,0.9335021
192,0.0019190965,0.94368553,0.008534848,0.92412925,-0.0005784056,0.90905,-0.013453093,1.0028687,-0.0055435565,0.95167303,0.0033844416,0.67599785,0.0051714755,0.6858282,0.015416798,0.9373628
193,0.013117719,0.94604754,-0.0014100951,0.9314915,0.0034771096,0.9092756,-0.025757141,0.99993336,0.0028548823,0.95317644,-0.006746052,0.6780492,-0.015219342,0.6855082,0.009109416,0.9462752
194,0.0027638073,0.9520819,-0.016949141,0.9343866,0.0003845574,0.90742284,0.012440977,0.9906056,0.009624759,0.95495754,0.01103681,0.67870224,-0.0032661122,0.6857445,0.024071818,0.9538075
195,0.004206713,0.9550617,-0.015804935,0.93042487,0.004169143,0.905832,0.009216404,0.99088657,0.0017454623,0.95769465,0.0033574614,0.6818522,0.0037127472,0.6914439,-0.0068560243,0.9671209
196,-0.018924698,0.956728,-0.0029200607,0.9276803,-0.0035124237,0.90160424,0.00304476,0.9929364,-0.00067007524,0.9613946,0.02301281,0.68780124,0.001741682,0.69862914,-0.014793373,0.9752369
197,-0.005743359,0.95066833,-0.008784774,0.9259196,0.006345792,0.8965019,-0.009104516,0.9916923,0.009120236,0.96292436,0.0061349045,0.69347715,-0.0030408134,0.70056695,-0.018017262,0.9758559
198,0.0077013187,0.9482204,0.013293944,0.92389953,0.018408723,0.89311075,-0.009189167,0.98910004,0.0019933933,0.96599025,-0.011787758,0.6972335,0.00021748696,0.7010933,0.012232245,0.968928
199,-0.018517613,0.9478257,-0.016034214,0.9251101,0.0036905822,0.8904071,-0.042503815,0.9856282,-0.005173057,0.9680518,0.005347418,0.6965426,-0.003920566,0.7013171,-0.010070161,0.9726317
200,0.01512331,0.9451279,0.014814378,0.92690575,-0.004424983,0.8959811,0.0088785235,0.9652128,0.003866775,0.96770465,0.022504324,0.6997626,0.027771316,0.7011173,0.0061030895,0.9713824
201,-0.005015526,0.9476509,-0.0014594336,0.93068194,-0.02366042,0.8981043,0.0079999985,0.96372545,-0.010493105,0.96905446,-0.014806728,0.707672,-0.0042557027,0.70547557,-0.027299583,0.9827329
202,0.00088988803,0.94752944,0.011695123,0.9306081,0.0017309425,0.8978156,0.025396563,0.965636,0.0049666567,0.96760505,-0.06539315,0.7059916,0.0051283813,0.70778567,0.0031181583,0.97774255
203,-0.01481285,0.94925785,0.0014457869,0.9306319,-0.0005120927,0.9039461,-0.0015477359,0.97108114,-0.0054758606,0.96993566,-0.018253358,0.6940461,0.0002122164,0.711874,-0.0051811757,0.9786542
204,0.0015044132,0.94940495,0.012987005,0.9324888,0.0059552114,0.9085913,-0.01240354,0.97103846,0.00040308078,0.9702302,-0.011952706,0.69288534,-0.016577775,0.717312,0.009375107,0.9805058
205,-0.01816628,0.9513031,-0.005698692,0.9343474,-0.0043919906,0.9106612,-0.0094189,0.96992046,-0.0033567753,0.97289395,-0.006720359,0.69164556,0.07715601,0.71616143,-0.0010325477,0.98012793
206,0.0025994072,0.9461197,-0.0042979945,0.93572354,0.006393367,0.9107404,-0.0039619654,0.9670863,-0.0021553808,0.9726643,0.011727278,0.68940866,-0.014445526,0.73279965,0.013430141,0.9792162
207,0.029739242,0.9456568,0.001439546,0.9367217,0.035830174,0.9134419,-0.009546346,0.9637587,0.013094259,0.9734987,0.02184567,0.6882019,0.0040707337,0.7364377,-0.0050966707,0.9803782
208,0.01984624,0.9460831,-0.014368502,0.9381311,0.02250858,0.9184238,-0.012048126,0.95696443,-0.0061289365,0.9744457,-0.0021809621,0.6887847,-0.029601686,0.7393557,-0.01844283,0.98193747
209,0.018298168,0.947387,0.020408517,0.9347087,0.013915666,0.9316844,-0.0024392884,0.94652456,0.009652383,0.97603744,0.0043730102,0.6886983,0.01128231,0.7323561,0.0,0.97940326
210,0.0067022135,0.94697976,-0.017142853,0.934502,-0.012719633,0.94543463,0.005704773,0.94668186,0.008630942,0.9794598,0.0026108916,0.6894419,-0.013430388,0.7353883,-0.0052190335,0.9794485
211,-0.0011333278,0.9491645,-0.0014530699,0.93289864,0.0073108845,0.9459708,-0.0076977853,0.9485147,0.0023696206,0.9822289,0.019541075,0.6879872,-0.0056534517,0.7336451,0.016789127,0.97812176
212,-0.003970778,0.95921063,0.0029104347,0.9320385,0.026113642,0.9512426,-0.014292105,0.9443862,-0.0031523318,0.98553133,-0.002982353,0.6885816,0.00021024964,0.73225003,-0.0072238767,0.97795135
213,0.02107422,0.96420586,0.007257246,0.93176055,0.010145247,0.9642571,0.008285005,0.9349392,0.0083006,0.9877729,-0.008116344,0.68797356,-0.009896276,0.73156667,-0.0041582827,0.97505856
214,0.0071119647,0.97245294,-0.0028821926,0.9321466,0.0032133285,0.9723896,-0.078882836,0.9335536,-0.00457279,0.9909191,-0.015933987,0.6855224,-0.026584871,0.73059183,-0.026096247,0.97335553
215,-0.014677899,0.9771286,-0.005779997,0.9321443,0.008180356,0.97569096,0.021410191,0.87587464,0.00511941,0.9906447,-0.062144913,0.6842468,0.0034949621,0.7279823,-0.0032151456,0.96391284
216,-0.013630821,0.9732554,-0.030523181,0.9330467,-0.0020430088,0.9799223,-0.04366811,0.88653076,-0.006008244,0.9921564,0.00466686,0.67517793,0.0043548476,0.7296052,-0.01612961,0.9606427
217,0.005128664,0.9688144,0.013493248,0.92717123,-0.006879019,0.9797219,-0.016438574,0.86094594,-0.00039329936,0.9903219,-0.01718472,0.66260564,0.0071545313,0.7287227,0.0010935522,0.94659877
218,-0.0039684633,0.9705355,0.0,0.92663366,-0.0040077544,0.9787829,-0.0018567834,0.85272837,0.0003934541,0.9902127,-0.0018905023,0.64876574,-0.013130357,0.7287338,0.020742105,0.9448422
219,-0.010673293,0.9695437,0.014792468,0.9246688,-0.015117693,0.97818345,-0.01860457,0.8482552,-0.005780991,0.9896394,0.013257296,0.64177954,0.0067613903,0.7275662,0.0010690538,0.9495504
220,-0.0012945229,0.96655124,-0.011661036,0.92518604,-0.013189699,0.9736656,0.0037909278,0.8339441,-0.005682085,0.98844254,0.022897206,0.6401794,0.022746954,0.72694033,0.003205882,0.94997823
221,0.019011322,0.9655999,0.010324052,0.92410344,0.01194629,0.96852094,0.014164308,0.833604,0.019670233,0.98711145,0.02284069,0.64208925,0.026689347,0.7317426,0.0074547366,0.9502693
222,0.003817099,0.9679849,0.0058390605,0.9243884,-0.00555191,0.9730995,-0.0027935996,0.8407504,-0.00026050027,0.9887619,0.03305091,0.6478415,0.01856855,0.73032725,-0.0105715655,0.9512708
223,0.013093961,0.9773493,0.014514492,0.9247279,-0.0009995382,0.98215985,-0.008402834,0.83793974,0.0053452705,0.9919232,0.020752953,0.6535238,0.0038479203,0.72901416,0.019231066,0.9498267
224,0.012509059,0.98806477,0.024320789,0.9249072,0.01859036,0.9881442,0.037664782,0.8305528,0.015173003,0.9939832,0.010164805,0.6544688,0.014729845,0.72828513,0.026205609,0.9494749
225,-0.003431747,1.0011153,-0.0027936317,0.92567027,0.010511885,0.99523103,-0.01088907,0.8462916,0.0010220711,1.0016571,-0.0033547282,0.6557113,-0.0021871477,0.73650444,-0.001022001,0.9499799
226,0.0045455745,1.0064473,0.004201678,0.9248972,5.7398927e-05,0.99993074,0.0064217923,0.84503555,-0.0010210276,1.0079246,0.0122008575,0.6563945,-0.012554761,0.74555737,-0.0071574682,0.94963574
227,-0.011792004,1.0096759,-0.016736392,0.9261358,-0.0050292024,1.004653,-0.0018229315,0.8453133,-0.016606955,1.0097506,0.015377675,0.6567497,0.0060536736,0.7455282,-0.006178582,0.95049417
228,-0.0012487199,1.0060668,0.021276517,0.9321833,-0.005859508,1.0099374,0.025570992,0.8410281,0.0070145456,1.0050585,0.018011166,0.6565623,0.002808489,0.7472505,0.033160836,0.9488771
229,-0.022506148,1.0064085,0.02083332,0.9423828,-0.020743113,1.0082926,0.0044523575,0.8459079,-0.01535057,1.0071249,0.00402134,0.65643233,0.032407418,0.7488878,0.021063123,0.9472716
230,-0.0042643016,0.99948835,-0.008163261,0.95212126,0.0139844,1.0013095,0.02393587,0.82300997,-0.00917052,1.0029554,-0.0036054547,0.66540325,-0.055609353,0.7580801,-0.025541063,0.94102615
231,0.000571509,0.9964652,-0.002743815,0.9525623,-0.0046549025,1.002903,0.019913698,0.82882714,-0.006611368,1.000126,-0.016076054,0.68593293,-0.0123101,0.74580055,0.0030249052,0.9405551
232,-0.025534855,0.99455667,0.030262008,0.9526259,-0.0073082247,1.0024741,-0.015280405,0.81480765,-0.001730299,0.99760145,-0.015523068,0.6851604,-0.01329555,0.74334717,0.007035175,0.9613121
233,-0.0026359877,0.98840857,0.0026695172,0.9654418,-0.00094245543,0.99976027,-0.019827792,0.8083828,0.00026641216,0.996037,-0.0004157706,0.68281305,-0.008420479,0.74211097,-0.015968166,0.9751802
234,0.01878863,0.9855888,-0.03328856,0.9697189,-0.003714117,0.9978782,-0.006156266,0.805609,-0.0154620465,0.9947943,-0.0037356045,0.68289346,0.023991156,0.7416065,-0.018255789,0.97377086
235,0.011669166,0.985538,-0.001377076,0.9598947,0.0018343028,0.9953219,0.015043955,0.8001015,0.00744662,0.99064565,0.013750722,0.68367857,-0.023429066,0.74338317,-0.016529037,0.9687872
236,0.0146680735,0.9859909,-0.0151726715,0.9593637,0.00029556177,0.99384046,-0.0017433955,0.80074126,0.012229475,0.99068826,0.0071917106,0.68832064,0.01146445,0.7476177,-0.011554909,0.96518624
